geometry,barrio_name,name_normalized,index_right,identificad,nombre_de_l,densidad_ur,lon_barr,lat_barr
"POLYGON ((-74.07918831 4.624385023000002, -74.07882713100003 4.623877826000011, -74.08041830000002 4.624171542999988, -74.08299193900001 4.624646605999998, -74.08274951499999 4.625068267000017, -74.08261598500002 4.625300263999975, -74.08254245 4.625390535999997, -74.08234216300002 4.625637088000019, -74.08211672099998 4.625901108999983, -74.08203061 4.6259816730000125, -74.08194256000002 4.6261107729999935, -74.08161261499998 4.6265621389999865, -74.08140458499997 4.626826161999986, -74.08125460899998 4.627049419999991, -74.08112656200001 4.627154693000022, -74.08110248000003 4.627174110999988, -74.08089426800001 4.626864028, -74.08031888400001 4.626043879999997, -74.08016888100002 4.625825924000025, -74.07976365100001 4.625239460999978, -74.07956215799999 4.624929378999979, -74.07918831 4.624385023000002))",Florida - Panamericano,Florida - Panamericano,7.0,13,TEUSAQUILLO,699.3297724352,-74.08100469296102,4.6252480204319335
"POLYGON ((-74.07766589699997 4.6429370449999965, -74.07760502899998 4.643306645999985, -74.077520488 4.643811882000022, -74.07706880299997 4.643736703999991, -74.077029772 4.644022860999996, -74.07696147799999 4.64441173900002, -74.07644222099998 4.644927750000022, -74.075765047 4.645551775000001, -74.07540392499999 4.645215392000011, -74.07490035900003 4.6447032269999795, -74.07445087100001 4.644221588999982, -74.073656658 4.643417723000027, -74.07323759000002 4.642949654000005, -74.07290300400001 4.642637600999989, -74.071785804 4.6424425150000275, -74.07179608299998 4.642385311999987, -74.07195457900002 4.64154296700002, -74.07207345299997 4.6408853809999755, -74.07215865299997 4.64036288699998, -74.07281995699998 4.6404742180000085, -74.07421186300002 4.64070880700001, -74.075057302 4.6408519450000085, -74.07615617699997 4.6410408020000204, -74.07687291899998 4.641173990000027, -74.07728276900002 4.641245556000001, -74.07727743100003 4.641346667999982, -74.07727060899998 4.641946857999983, -74.07726042399997 4.642377501999988, -74.07719616399999 4.642845439999973, -74.07766589699997 4.6429370449999965))",Galerías,Galerias,7.0,13,TEUSAQUILLO,699.3297724352,-74.07492968517016,4.642568164649162
"POLYGON ((-74.074266926 4.655932127000028, -74.07433275300002 4.655576248999977, -74.07446413999998 4.654889464999996, -74.07457595800003 4.654303597000023, -74.074712933 4.653614011000001, -74.07478281800002 4.653258004000008, -74.074972796 4.653286057999992, -74.075120916 4.6528599800000165, -74.07522990899997 4.652546025999981, -74.07533611000002 4.65222927000002, -74.075478637 4.65184524, -74.07560609799998 4.651503439000009, -74.07760805200002 4.651844573000005, -74.07820419199999 4.651958853999985, -74.07816082 4.652369152000005, -74.07812169099998 4.652830639000001, -74.07805848100003 4.653593751000016, -74.07796821800002 4.654332728999975, -74.077862939 4.654938990000005, -74.07783885700002 4.655249663999995, -74.07778467000003 4.655958483000006, -74.07775153799997 4.656558718999974, -74.07720142400001 4.656462138999984, -74.076603213 4.6563504719999855, -74.07621241999999 4.656278037999982, -74.075836659 4.656217670999979, -74.07501900099999 4.656084865000025, -74.074266926 4.655932127000028))",Benjamín Herrera,Benjamin Herrera,7.0,13,TEUSAQUILLO,699.3297724352,-74.0763764665689,4.654085605790912
"POLYGON ((-74.093087636 4.652031415999999, -74.092040478 4.6527344169999765, -74.09171933200003 4.653046028000005, -74.09116130299998 4.653251977000024, -74.08997190899998 4.653713964000019, -74.089201963 4.653173079999987, -74.08896795300001 4.653015231999972, -74.08850376700002 4.652703385999984, -74.08810863399998 4.652437739999982, -74.087365955 4.651949608999984, -74.087305964 4.651898666000022, -74.087569057 4.651528239000015, -74.08821525500002 4.650569754000002, -74.088570662 4.650055785000006, -74.08899991800001 4.649439947000018, -74.08920525299999 4.649120008000011, -74.089530722 4.649356152999985, -74.09045940599998 4.650031515000023, -74.09083177600002 4.650310661999981, -74.091152674 4.650544738999997, -74.091556997 4.650858685999992, -74.091925904 4.651148938999995, -74.09225054400002 4.6513888430000065, -74.093087636 4.652031415999999))",Pablo VI Etapa II,Pablo Vi Etapa Ii,7.0,13,TEUSAQUILLO,699.3297724352,-74.09001500484591,4.651634603982541
"POLYGON ((-74.08864650999999 4.659453772000006, -74.08788314600002 4.658358584999973, -74.087513119 4.657817948999991, -74.08708707599999 4.657189598999991, -74.08667580500003 4.656662235999988, -74.08630184200001 4.65607350800002, -74.08593378699999 4.655558084000006, -74.085850929 4.655406425000023, -74.08877651 4.654213089999984, -74.089760963 4.653795899999977, -74.08997190899998 4.653713964000019, -74.09116130299998 4.653251977000024, -74.09171933200003 4.653046028000005, -74.09127764300001 4.653600374000006, -74.090683899 4.654957446000025, -74.08979891899997 4.656943102000013, -74.08865397199997 4.659464476999971, -74.08864650999999 4.659453772000006))",Biblioteca Virgilio Barco,Biblioteca Virgilio Barco,7.0,13,TEUSAQUILLO,699.3297724352,-74.08867659492996,4.655985918478481
"POLYGON ((-74.099032061 4.633946718000004, -74.09896445800001 4.63418919999998, -74.09873187699998 4.6350587750000045, -74.098717717 4.635100685999987, -74.098899867 4.635302724999974, -74.09914672899998 4.635562490999973, -74.09949665099998 4.635916063000024, -74.09979624300001 4.636226339000018, -74.09987489600002 4.63630926799999, -74.09958694900001 4.636504770999977, -74.099242081 4.636725505000015, -74.09881177599999 4.637000924000005, -74.098557029 4.636914590999992, -74.097844458 4.636746768000023, -74.09692090300001 4.636546973000008, -74.096590526 4.636075602999994, -74.096463153 4.635875870999996, -74.09639872499997 4.635812510999983, -74.09691889999999 4.635949590999985, -74.09701730699999 4.636038271000018, -74.09730249199998 4.6362075750000145, -74.09755759000001 4.635871045999977, -74.098111975 4.635151640000003, -74.09841929700002 4.634746595000024, -74.098646272 4.634460444000012, -74.09875674599999 4.634329460999993, -74.099032061 4.633946718000004))",Prados de Salitre II,Prados De Salitre Ii,7.0,13,TEUSAQUILLO,699.3297724352,-74.09836743603051,4.635992358077586
"POLYGON ((-74.06707235800002 4.653062782000006, -74.06707884100001 4.653028730000016, -74.06717335799999 4.652482995000013, -74.06726135100001 4.652028761999986, -74.06735423600003 4.651517339000008, -74.06744875099997 4.650997748000008, -74.06755956500001 4.650347440000018, -74.06758990700001 4.650137416000006, -74.06762841900002 4.650143979000006, -74.07050579000003 4.650634318000015, -74.07038713499998 4.651253019000023, -74.07027290100001 4.651932928999997, -74.070117353 4.652827289000015, -74.06998125000001 4.6535924909999835, -74.06984029 4.654340633000003, -74.06974307399997 4.654886508999993, -74.069728827 4.6549126169999795, -74.06958129399999 4.654801566000003, -74.06932243400001 4.654598393000014, -74.06894576000002 4.6543186100000185, -74.068610568 4.654077130000018, -74.068549174 4.654018843000017, -74.06833345799998 4.653852308000011, -74.068014855 4.653662446999987, -74.067649792 4.65344094400001, -74.06747721599999 4.653334357000005, -74.06713870599998 4.6531011999999805, -74.06707235800002 4.653062782000006))",Baquero,Baquero,7.0,13,TEUSAQUILLO,699.3297724352,-74.06882016421744,4.652209937410918
"POLYGON ((-74.08695257599999 4.625148207999984, -74.08690647100002 4.625588159000017, -74.08664880399999 4.625566589000015, -74.08615798800002 4.626359335000017, -74.08579479500003 4.626817248999998, -74.08557393500001 4.627088058000026, -74.08541466100002 4.627257214999986, -74.085190033 4.627454591000002, -74.08527057200001 4.627568064000001, -74.08543784699998 4.627784130000009, -74.08541460999999 4.6277965620000145, -74.085515283 4.627947340999981, -74.08568100600002 4.628188275000013, -74.08572985299998 4.628255360000025, -74.08510196700001 4.62866315299999, -74.08503780000001 4.628544261000001, -74.084961781 4.62837258799999, -74.084641841 4.627879813999982, -74.08412856500001 4.62819766299998, -74.08371984299998 4.628477373999999, -74.08263625299998 4.62918300199999, -74.08251788899997 4.629257022999979, -74.08245698500002 4.629167176999999, -74.08204503600001 4.628558247, -74.08165547300001 4.62802571100002, -74.08133978900003 4.627610017999984, -74.08105993100003 4.627230277000023, -74.08110248000003 4.627174110999988, -74.08112656200001 4.627154693000022, -74.08125460899998 4.627049419999991, -74.08140458499997 4.626826161999986, -74.08161261499998 4.6265621389999865, -74.08194256000002 4.6261107729999935, -74.08203061 4.6259816730000125, -74.08211672099998 4.625901108999983, -74.08234216300002 4.625637088000019, -74.08254245 4.625390535999997, -74.08261598500002 4.625300263999975, -74.08274951499999 4.625068267000017, -74.08299193900001 4.624646605999998, -74.083197869 4.624684618000003, -74.08695257599999 4.625148207999984))",Gran América,Gran America,7.0,13,TEUSAQUILLO,699.3297724352,-74.0838316497504,4.626699896659728
"POLYGON ((-74.09781720400002 4.632235331999993, -74.09753783000002 4.632402947000002, -74.09689745999998 4.632719716999986, -74.09698097900002 4.632897836999973, -74.097032044 4.632999652000023, -74.09695032399998 4.633039960000019, -74.09694011099998 4.6330139940000095, -74.09667928599998 4.633144481999977, -74.09664659700002 4.633160194000026, -74.096731707 4.633324876000017, -74.09665543 4.633432147000007, -74.096131619 4.633689875000015, -74.096256337 4.633928473000025, -74.09609651199997 4.634004730000015, -74.095921094 4.634096630999977, -74.09597565799999 4.634188548999986, -74.09563455400001 4.634538581000015, -74.09556690599999 4.634610216999988, -74.09547754200003 4.634467384999993, -74.09528929499999 4.634212246000004, -74.09525432700002 4.634236155999985, -74.095152391 4.634294592000003, -74.09484299399998 4.633827009000015, -74.09450355000001 4.63333127300001, -74.09481828600002 4.633039805999999, -74.09531887499998 4.632592460000012, -74.09582998100001 4.632128232000013, -74.096313742 4.6316872149999995, -74.09682719699998 4.631219675000011, -74.09781720400002 4.632235331999993))",Ortezal Cádiz,Ortezal Cadiz,7.0,13,TEUSAQUILLO,699.3297724352,-74.09608344648656,4.632881854148623
"POLYGON ((-74.09222614599997 4.6361950230000275, -74.092084037 4.636007838000011, -74.09196021000002 4.635853386999997, -74.09199550900001 4.6354146670000205, -74.091985765 4.6352893800000174, -74.09196820699998 4.6352835060000075, -74.09193114300001 4.635236519999978, -74.09168730699997 4.634837150000009, -74.09141420999998 4.634398624000027, -74.09126791 4.6341597850000085, -74.09093239100002 4.633640992999971, -74.09054225099999 4.63304976400002, -74.09028280899997 4.632658223000021, -74.09017630300002 4.632524579999994, -74.09068360399999 4.6321933720000175, -74.09277722600001 4.63073523600002, -74.09334697499997 4.631587720000027, -74.09435523799999 4.633114673000022, -74.09450355000001 4.63333127300001, -74.09484299399998 4.633827009000015, -74.095152391 4.634294592000003, -74.09508990400002 4.634334568999975, -74.095276077 4.634744141999988, -74.09533040899998 4.634851982999975, -74.09537026100003 4.634814425000001, -74.09552846100001 4.634649652999996, -74.09556690599999 4.634610216999988, -74.095582337 4.634634880000021, -74.09562503000001 4.634716679000007, -74.09562308 4.634835477000024, -74.09570651299998 4.635160718000008, -74.09579095700002 4.63527694999999, -74.09613570599998 4.635751475999995, -74.09619244200002 4.635736410999982, -74.096229273 4.635789214999988, -74.09603763899997 4.635852230000011, -74.09595684300001 4.635877778000008, -74.09595157199999 4.635892758000011, -74.09601303699998 4.636009079000018, -74.09602796500002 4.6360205359999895, -74.09611226200002 4.6361659379999764, -74.09618601900002 4.636299885000028, -74.09620885300001 4.636296361999996, -74.09623694800001 4.636395938000021, -74.096251876 4.6364197309999895, -74.09629402899998 4.636424142000009, -74.09633969700002 4.636410926999985, -74.09633443500002 4.636313115000007, -74.096331712 4.636198689000025, -74.09633093399998 4.6361659560000135, -74.09633570099999 4.636018836000005, -74.09642916899998 4.636142131999974, -74.096606167 4.6363877690000095, -74.0967822 4.636635384999976, -74.097009378 4.6369549419999885, -74.097573705 4.637784384999974, -74.09723333199997 4.638007073999972, -74.09718355299998 4.637929143000008, -74.09662355900002 4.637811097999986, -74.096539559 4.637802662000012, -74.096533926 4.638221282000017, -74.09655418599999 4.638450191999993, -74.096319774 4.638602944000012, -74.09558311199999 4.639073043999985, -74.095122962 4.639368444000012, -74.094673365 4.639656431999981, -74.09454292200002 4.639740558000028, -74.09387020399998 4.638694717000021, -74.09313611200002 4.6375443270000005, -74.09258652400001 4.6366933510000194, -74.09239809299999 4.636421509999991, -74.09222614599997 4.6361950230000275))",Quinta Paredes,Quinta Paredes,7.0,13,TEUSAQUILLO,699.3297724352,-74.0937855110677,4.635285862759264
"POLYGON ((-74.10336859900002 4.6535531960000185, -74.10048787300002 4.657282598999984, -74.100172547 4.657083548000002, -74.09964418800001 4.65670481699999, -74.09864553300002 4.655993964999993, -74.09771800300001 4.655353757999989, -74.09721939600001 4.654998165999984, -74.097593378 4.654445966000025, -74.09833068900002 4.653395455000009, -74.098818403 4.6526931949999835, -74.09948972699999 4.651729025999998, -74.10009641200003 4.650837438999985, -74.10087756799999 4.6496573260000105, -74.101132748 4.650068572999998, -74.101996418 4.651404119999995, -74.10295430899998 4.6529090710000105, -74.10336859900002 4.6535531960000185))",El_Salitre,El_Salitre,7.0,13,TEUSAQUILLO,699.3297724352,-74.10043800156829,4.653776851773919
"POLYGON ((-74.10087756799999 4.6496573260000105, -74.10009641200003 4.650837438999985, -74.09948972699999 4.651729025999998, -74.098818403 4.6526931949999835, -74.09833068900002 4.653395455000009, -74.097593378 4.654445966000025, -74.09721939600001 4.654998165999984, -74.09628824800001 4.654334091000009, -74.095264923 4.653613038000003, -74.09376985799997 4.652542380999989, -74.093087636 4.652031415999999, -74.09322921799998 4.6518939630000204, -74.09346671100002 4.651635090000013, -74.09355577100001 4.651538871000013, -74.09384806100002 4.6513258240000255, -74.09447146000002 4.650890570000001, -74.09487792499999 4.650608798999996, -74.095113126 4.650448442000026, -74.095247858 4.6502834949999965, -74.09535260500002 4.650215652999975, -74.09544513499998 4.650151873000027, -74.09613365299998 4.649692877000006, -74.09799930999998 4.648422833999973, -74.099472273 4.647443583999972, -74.099487861 4.6474683920000075, -74.10033582099999 4.648784243000022, -74.10087756799999 4.6496573260000105))",El Salitre A.S.D.,El Salitre A.S.D.,7.0,13,TEUSAQUILLO,699.3297724352,-74.09731164669793,4.651233209255206
"POLYGON ((-74.069728827 4.6549126169999795, -74.06974307399997 4.654886508999993, -74.06984029 4.654340633000003, -74.06998125000001 4.6535924909999835, -74.070117353 4.652827289000015, -74.07027290100001 4.651932928999997, -74.07038713499998 4.651253019000023, -74.07050579000003 4.650634318000015, -74.07242836299997 4.6509619390000125, -74.07245630800003 4.650966701000015, -74.072396954 4.651345800000001, -74.07226565000002 4.652138956999976, -74.07212204500001 4.652929468000024, -74.07198722300001 4.653737610999996, -74.07181431200001 4.654672117000018, -74.07166777600003 4.65547144300001, -74.071663672 4.655495803999997, -74.07155119800001 4.655472588000009, -74.07128630900002 4.655424567000011, -74.07117266799997 4.655401803000017, -74.07087406 4.655356739000012, -74.07044352600002 4.655259709000006, -74.07012135399998 4.655212650999999, -74.069728827 4.6549126169999795))",Muequeta,Muequeta,7.0,13,TEUSAQUILLO,699.3297724352,-74.07109312322629,4.653049331231483
