geometry,barrio_name,name_normalized,index_right,identificad,nombre_de_l,densidad_ur,lon_barr,lat_barr
"POLYGON ((-74.12828835099998 4.611541993999992, -74.12854773200002 4.61069622299999, -74.12892851499998 4.609716232999971, -74.12902966000001 4.60940414700002, -74.12906353699998 4.609299618000022, -74.12906733599999 4.609287895000022, -74.12943206400001 4.609559316999991, -74.130382059 4.610134829000003, -74.13065909400001 4.610308767999981, -74.13048047699999 4.610438916000021, -74.13032907299998 4.6105629269999895, -74.13027174199999 4.610624765000011, -74.130205477 4.610696239999981, -74.13010742 4.610753740000006, -74.129792259 4.610922116999972, -74.12918649400001 4.611262977000024, -74.12905551699998 4.611349218999976, -74.12893680899998 4.61172295099999, -74.128908158 4.611751699000024, -74.12828835099998 4.611541993999992))",Milenta II Sector,Milenta Ii Sector,13.0,16,PUENTE ARANDA,749.2164322225,-74.12930980513605,4.610527393752228
"POLYGON ((-74.122441229 4.6289511599999855, -74.12244264999998 4.6289476779999745, -74.12262355799999 4.628504374999977, -74.123693914 4.62588152699999, -74.123969128 4.6252299920000155, -74.12415157100003 4.624808676999975, -74.12429355400002 4.62444422499999, -74.12438414899998 4.624211678999984, -74.12516981599998 4.624474498999973, -74.126084574 4.624734604000025, -74.12621050799999 4.624724542000024, -74.12638194300001 4.6246625429999995, -74.12602456399998 4.621653944000002, -74.12598540699997 4.621424063000006, -74.125882848 4.621208421000005, -74.12567283800001 4.6209633689999805, -74.12544439800001 4.620815245000017, -74.12548557999997 4.620680966000009, -74.12554948799999 4.620472586999994, -74.12634893 4.620655974999976, -74.12647368400002 4.620689430000027, -74.127588242 4.620928176999996, -74.12863231300003 4.621171339, -74.12926409200003 4.621308095000017, -74.12924343999998 4.6214629639999885, -74.12879285000002 4.6214179489999765, -74.12878217000002 4.621507946000008, -74.12874799000002 4.621857222000016, -74.12940572100001 4.621927957000025, -74.13003355699999 4.621983691000025, -74.130016464 4.622266539999998, -74.13071904200001 4.622352275000025, -74.13084503599998 4.622365135999984, -74.13079151699998 4.622885558999996, -74.13071023999998 4.623735155000019, -74.13070106800001 4.623734435000017, -74.13021464299999 4.623690047000025, -74.12986751300002 4.623658976999991, -74.12983212900002 4.623894145000008, -74.129774623 4.624459881000007, -74.129723754 4.6249324379999734, -74.12909582399999 4.62486364, -74.128620453 4.624814814999979, -74.12795493499999 4.62475045299999, -74.12724077600001 4.6246550280000065, -74.12660400099998 4.62459732000002, -74.12654800299998 4.624602486000014, -74.12653296899998 4.624607922999985, -74.12644645699999 4.625743753999984, -74.12638475300002 4.626290482000001, -74.12634588999998 4.626634819000003, -74.126253701 4.627551101999984, -74.12614087700001 4.6289089769999805, -74.12611031099999 4.629315496000003, -74.12557929299999 4.629260542999986, -74.122441229 4.6289511599999855))",La Igualdad,La Igualdad,13.0,16,PUENTE ARANDA,749.2164322225,-74.12647831528436,4.624866368445506
"POLYGON ((-74.10679175799999 4.627382318000002, -74.10659273200002 4.627686585999981, -74.105926538 4.628659735999974, -74.10546286499999 4.629338802000006, -74.10504716100002 4.629894883000019, -74.10476469600002 4.630269168999973, -74.10411449200001 4.631113984000023, -74.103725435 4.631616595000025, -74.10298995599999 4.632563000999994, -74.10251562600001 4.633172548999994, -74.102036339 4.633808534000024, -74.10196762300001 4.633748769000021, -74.101110979 4.632902875000013, -74.100707854 4.632493720000013, -74.099736689 4.6315282969999885, -74.09971551799998 4.631495610000001, -74.10049509200002 4.630495814000028, -74.10110387399999 4.629738158999998, -74.10168696599999 4.629032044999974, -74.10200805 4.6286557959999755, -74.10215467900002 4.628510235000021, -74.10236128600002 4.628187799999977, -74.102613814 4.627696464999985, -74.102945681 4.626905748000012, -74.10346250999999 4.626968171999976, -74.10546203400003 4.627217949999987, -74.10679175799999 4.627382318000002))",Batallón Caldas,Batallon Caldas,13.0,16,PUENTE ARANDA,749.2164322225,-74.10304859869466,4.629961674391327
"POLYGON ((-74.099032061 4.633946718000004, -74.099132881 4.633585089999996, -74.100806079 4.635301619000017, -74.10080943999998 4.635305066, -74.10042692299999 4.635804752000012, -74.10030247999998 4.635942974999977, -74.10002693000001 4.636206043000015, -74.09987489600002 4.63630926799999, -74.09979624300001 4.636226339000018, -74.09949665099998 4.635916063000024, -74.09914672899998 4.635562490999973, -74.098899867 4.635302724999974, -74.098717717 4.635100685999987, -74.09873187699998 4.6350587750000045, -74.09896445800001 4.63418919999998, -74.099032061 4.633946718000004))",Bosques del Salitre,Bosques Del Salitre,13.0,16,PUENTE ARANDA,749.2164322225,-74.09966655842193,4.635055291221979
"POLYGON ((-74.09682719699998 4.631219675000011, -74.096313742 4.6316872149999995, -74.09582998100001 4.632128232000013, -74.09531887499998 4.632592460000012, -74.09481828600002 4.633039805999999, -74.09450355000001 4.63333127300001, -74.09435523799999 4.633114673000022, -74.09334697499997 4.631587720000027, -74.09277722600001 4.63073523600002, -74.09256255100001 4.630410460999996, -74.09268030300001 4.630330432999983, -74.09283850999998 4.6302187840000215, -74.09310037 4.630041457999993, -74.09331640200003 4.629928717999973, -74.093662274 4.629693379000002, -74.09392304300002 4.6295204319999925, -74.094061609 4.6294306749999805, -74.09417397200002 4.6295916110000235, -74.094231906 4.629655564000017, -74.09491247099999 4.629255327999999, -74.09682719699998 4.631219675000011))",Ortezal_,Ortezal_,13.0,16,PUENTE ARANDA,749.2164322225,-74.09466006114542,4.631105697797682
"POLYGON ((-74.11066979499998 4.6218045059999895, -74.11090671199997 4.621485932999974, -74.11160424500002 4.620613443000024, -74.11224212000002 4.619782387999976, -74.112757252 4.619113678000019, -74.11295206300002 4.619324026000015, -74.11337341699999 4.619799725999996, -74.11365343799997 4.62013803100001, -74.11371247400001 4.620209353999996, -74.114051534 4.620582647999981, -74.11437413300001 4.620965849000015, -74.113488512 4.622055891000002, -74.11281030200001 4.622891589999994, -74.11224318299998 4.6236213089999865, -74.11202452700002 4.623364539000022, -74.111689937 4.62296782300001, -74.11137201700001 4.62257708300001, -74.11104933399997 4.622194707000005, -74.110763851 4.62187529800002, -74.11066979499998 4.6218045059999895))",San Rafael,San Rafael,13.0,16,PUENTE ARANDA,749.2164322225,-74.11252191178885,4.621361406191657
"POLYGON ((-74.11515591099999 4.620016217999989, -74.11437413300001 4.620965849000015, -74.114051534 4.620582647999981, -74.11371247400001 4.620209353999996, -74.11365343799997 4.62013803100001, -74.11436930999997 4.6192043180000155, -74.11444610900003 4.6192043230000195, -74.11486149400002 4.619666713000015, -74.11515591099999 4.620016217999989))",Barcelona - Urb. Los Eucaliptos,Barcelona - Urb. Los Eucaliptos,13.0,16,PUENTE ARANDA,749.2164322225,-74.11440194745065,4.620064647951104
"POLYGON ((-74.13072061700001 4.603694470999983, -74.13034537300001 4.603305496000018, -74.129981939 4.602940787000022, -74.12947169900002 4.60242875199998, -74.12921828499998 4.602168244999973, -74.12957386199997 4.601845807000017, -74.13017648700003 4.601281793999987, -74.13061453099999 4.600786373999994, -74.13109561800002 4.600268089999985, -74.131310843 4.599968294000007, -74.131907969 4.599117680000006, -74.13200462700001 4.598979987000007, -74.132434918 4.598369793000017, -74.13273939800001 4.597931136999989, -74.13300581499999 4.597567825999988, -74.13308707800002 4.597445001999972, -74.13335246899999 4.597046598000019, -74.13362403100001 4.596645097000021, -74.13388633400001 4.596241532000021, -74.13382359100001 4.596190954999997, -74.13375776200002 4.596138311999993, -74.133713532 4.596134182000014, -74.13360450099998 4.5961279869999885, -74.13356159699998 4.596116806999987, -74.13346192400002 4.596065182000018, -74.13323042299999 4.595949023999992, -74.13308895 4.595890944000018, -74.13327962699998 4.595400161999975, -74.13364862499998 4.594510382999999, -74.13383529999999 4.594064151999987, -74.13419326100001 4.594137694999972, -74.137765108 4.59487151799999, -74.13756691100002 4.595468116999995, -74.137431778 4.595865849999995, -74.1373122 4.596198046999973, -74.13656153599999 4.5973412120000035, -74.13655180400002 4.597356031000003, -74.13632682000002 4.597698652000019, -74.13631559700002 4.59771574299998, -74.13583315800003 4.598450432999982, -74.13583026200001 4.598454842000023, -74.13398145899998 4.601270305000014, -74.131689139 4.604761139999993, -74.13166079500002 4.604724040999997, -74.131552811 4.60461075400002, -74.13123868299999 4.604231491999996, -74.13072061700001 4.603694470999983))",La Alquería,La Alqueria,13.0,16,PUENTE ARANDA,749.2164322225,-74.13357715802212,4.5990046272303875
"POLYGON ((-74.11948861100001 4.6069634300000075, -74.119221783 4.606371959999989, -74.11903513800002 4.606091483, -74.11812989600003 4.604094631999998, -74.11788937 4.603810724000027, -74.117483204 4.603001205999987, -74.117650347 4.602815226000018, -74.11813749200002 4.602286821000007, -74.11874751800002 4.601630718000024, -74.11907666899998 4.601247623000006, -74.11917436599998 4.60112497099999, -74.119315583 4.601220106000028, -74.11982872700003 4.6015658009999925, -74.12036494 4.601909345000024, -74.12062547400001 4.602070476999983, -74.12144040499999 4.602441392000002, -74.121961468 4.602876133999984, -74.12272181100002 4.603420479000021, -74.122933924 4.603572335000023, -74.122852121 4.603672650000021, -74.12281879199998 4.603776009, -74.12265821199998 4.604083042000013, -74.122455215 4.604487350999988, -74.12234917 4.604715345999977, -74.12240672899998 4.604776147999984, -74.122446104 4.605004149000024, -74.12243398200002 4.605104467999979, -74.12219159699998 4.605551336000019, -74.12218804999998 4.605552981000016, -74.12179168799997 4.605736757999977, -74.121643237 4.605770190999976, -74.12059195199998 4.606356861999984, -74.11974061299998 4.607037778999995, -74.11955529 4.60711123499999, -74.11948861100001 4.6069634300000075))",Ciudad Montes III Sector,Ciudad Montes Iii Sector,13.0,16,PUENTE ARANDA,749.2164322225,-74.12012967655667,4.604007404383117
"POLYGON ((-74.12677849900001 4.599666055999989, -74.12713557699999 4.59923941400001, -74.12771847300002 4.598518821000027, -74.12850304300002 4.59756132199999, -74.12913697300002 4.596795294999992, -74.12937677899998 4.596992924999995, -74.12992983800001 4.597448498999995, -74.130401829 4.597831761000009, -74.13076753299998 4.598122822999982, -74.131093604 4.5984030370000255, -74.131309784 4.598569356999973, -74.13158361199999 4.598795337000012, -74.13178538 4.598997811999993, -74.131907969 4.599117680000006, -74.131310843 4.599968294000007, -74.13109561800002 4.600268089999985, -74.13061453099999 4.600786373999994, -74.13017648700003 4.601281793999987, -74.12957386199997 4.601845807000017, -74.12921828499998 4.602168244999973, -74.128666743 4.601601264000009, -74.12725807499999 4.600153158000011, -74.12680651800002 4.599690156000008, -74.12677849900001 4.599666055999989))",Ospina Pérez,Ospina Perez,13.0,16,PUENTE ARANDA,749.2164322225,-74.12933287183479,4.599472451638554
