geometry,barrio_name,name_normalized,index_right,identificad,nombre_de_l,densidad_ur,lon_barr,lat_barr
"POLYGON ((-74.08887802758925 4.719285975756184, -74.08860484926075 4.719220166500041, -74.08854183529479 4.719204847481426, -74.08843481878986 4.719178650299708, -74.08839714192703 4.719169843610514, -74.08833356740891 4.719145466985709, -74.08819646121394 4.7190899278614244, -74.08815832176684 4.719074944456425, -74.08810764620505 4.7190569127908075, -74.08809679205685 4.7190560124498235, -74.08800910177527 4.719041114350055, -74.08792208434335 4.7189963300287525, -74.08780194074716 4.7189347801146955, -74.08777954675644 4.718922820818228, -74.08784462215228 4.718712987885961, -74.08790410384906 4.718517685407457, -74.0879734350303 4.71829124732848, -74.08802849120214 4.718115015918644, -74.0880374405532 4.718084761595216, -74.08806377573906 4.717996388614497, -74.08806871273165 4.717979929978759, -74.08809247173426 4.717905305800741, -74.08813860387984 4.717757545220344, -74.08814677460225 4.717729269567723, -74.08816807709046 4.717659479483786, -74.08837760321484 4.717686237617724, -74.08844441084605 4.71769379116621, -74.0886748194845 4.717727893714028, -74.08883941814496 4.717751440759024, -74.08889483563935 4.717757263163831, -74.08891900358124 4.717759234870398, -74.08896466075731 4.7177640331917985, -74.0890228988032 4.717775251475304, -74.08909822284711 4.7177906374569325, -74.08917911222184 4.717806954051244, -74.08923875759587 4.717818448136689, -74.08936374176663 4.717840554510035, -74.08945248606747 4.717855667663662, -74.08957476735615 4.717876930394923, -74.08952127114448 4.7179876820074655, -74.08947482103945 4.718082596153825, -74.08943241350279 4.7181683889085, -74.08939694482378 4.718238848592769, -74.08933879777253 4.71835911655166, -74.08928839446644 4.718460279337837, -74.08923559489669 4.7185677632175125, -74.08916194032444 4.718716509606398, -74.08909188114596 4.718859456565693, -74.08903326750173 4.718976995443484, -74.08896628403141 4.719111664304533, -74.08890829667338 4.719227497476009, -74.08887802758925 4.719285975756184))",EL JORDAN LA ESPERANZA,El Jordan La Esperanza,1.0,11,SUBA,1795.702034464,-74.08862108409664,4.718426375125183
"POLYGON ((-74.1308283172581 4.739745218720247, -74.13085032574055 4.739734476727117, -74.13090817447458 4.739741380574189, -74.1309709444831 4.739751898503917, -74.13101577889155 4.739760568358269, -74.13112157028837 4.739787850017887, -74.13119507656326 4.739810097771295, -74.13127304810466 4.739840457627629, -74.1313245731688 4.739863095384415, -74.13137116244513 4.73988662160762, -74.13139982704796 4.739902898690639, -74.13143340743474 4.73992683863087, -74.13146160515723 4.739950314727307, -74.1314996362901 4.739987317685866, -74.13153138007024 4.740027005225054, -74.13154523731629 4.740045493031191, -74.1315595287367 4.740069382827967, -74.1315747030482 4.740098224459993, -74.13159477316916 4.740141930686464, -74.13160635780118 4.740172113695745, -74.13161791883338 4.740210396060741, -74.13162190633962 4.740228859244774, -74.1316316162093 4.740289187909068, -74.13163283515154 4.740337344756131, -74.13163004661884 4.74037378999166, -74.13162817366512 4.7404034863859374, -74.13162315974392 4.740434075810827, -74.13161499216305 4.740469155971156, -74.13159870967503 4.740519964616123, -74.13158923592653 4.7405406412718145, -74.13157202877663 4.740601350816738, -74.13154445590308 4.740680930912531, -74.13153540724622 4.74071015890594, -74.13151013059769 4.740769495179119, -74.13149567745498 4.740806809755009, -74.13147355992629 4.74085895430119, -74.13144380708607 4.740914678305437, -74.13140281836392 4.7409784742992604, -74.13135777489306 4.741049458379793, -74.13132624538467 4.741097977889773, -74.13126456516136 4.7411837682317115, -74.13121099074709 4.7412578815739135, -74.13117227278052 4.741311331037947, -74.13112005357924 4.741380948175625, -74.13103901886146 4.741491439291129, -74.13097059522848 4.741582163190997, -74.13091252093977 4.7416616639253455, -74.13087245318023 4.741716011863471, -74.13084859344218 4.741748799249033, -74.13083575889519 4.741767554027788, -74.13066840039632 4.741825498552015, -74.13060710889847 4.741848961766443, -74.13044312021378 4.741905230397961, -74.13023299893223 4.741976676960375, -74.13010952936914 4.7420195499912, -74.12997348867565 4.742065991476283, -74.1297979378924 4.742126728784597, -74.12969153016577 4.742162449230455, -74.12954516362763 4.742212912033708, -74.12919315721295 4.742336183408529, -74.12898034158904 4.742408970976051, -74.12877695792912 4.742476834927382, -74.12853047079128 4.7425607825071685, -74.12832527581476 4.742635390618254, -74.12819910466291 4.742681860035428, -74.1280994346747 4.742714893886879, -74.12798135665466 4.7427541834380325, -74.12781837852782 4.7428091027832835, -74.12770299273868 4.742847947618398, -74.12753507875073 4.742903754436384, -74.12742104087002 4.74294215271206, -74.12733529175718 4.742968927013301, -74.1272077871062 4.743010438067825, -74.12704167060217 4.7430653499092505, -74.1269720777466 4.743089465213394, -74.12681044739001 4.74314438978159, -74.12665420337801 4.7431970762971725, -74.12644993276223 4.743261333694031, -74.12633769508302 4.743297038083587, -74.12616709771557 4.743350136266691, -74.12598256660443 4.743413998179827, -74.12584697407402 4.743460438861534, -74.125700156489 4.74351045157125, -74.12548958733308 4.743581894862136, -74.12533379181887 4.743635033064123, -74.12528305083404 4.743485938277528, -74.12521538653658 4.743289544896884, -74.12517933818081 4.743181892860689, -74.12511390104335 4.742992707602489, -74.12503645093024 4.742764786071432, -74.1250030638806 4.742668840207529, -74.124938963869 4.742482357770535, -74.12489044291286 4.742341369607679, -74.12503369617944 4.742281447900887, -74.12523533817847 4.742193778639088, -74.12545943567254 4.742095371127379, -74.12557844212522 4.742044385878256, -74.12578996108638 4.74195269329026, -74.12591076596595 4.74190036206208, -74.12600238285353 4.741859654688401, -74.1261860562018 4.741781387457126, -74.12627856684261 4.741741584922846, -74.12647077835719 4.741657490126672, -74.1267137331285 4.741552380898539, -74.12697240813443 4.741439212448614, -74.12716686754949 4.741354225326495, -74.1274681988727 4.741225419622074, -74.12779738097083 4.741081836834376, -74.12800261559806 4.740991928686364, -74.12826129198935 4.740878761558322, -74.1285527531409 4.740750378162367, -74.12882041443157 4.740632282744406, -74.12901756658476 4.7405455035459525, -74.12926501947935 4.740435904532812, -74.1295362756774 4.740314218452136, -74.12976620696176 4.740215374879285, -74.12994000788754 4.740137980518448, -74.13015333142177 4.740042691635275, -74.13024000477427 4.740004670105626, -74.13054269378522 4.739871368663642, -74.1308283172581 4.739745218720247))",SANTA CECILIA II SECTOR,Santa Cecilia Ii Sector,1.0,11,SUBA,1795.702034464,-74.12841646965106,4.741688002348121
"POLYGON ((-74.09396273236204 4.71391799471236, -74.09405125778162 4.713831177362502, -74.09414876711624 4.713849377552643, -74.09416621528636 4.713864991830886, -74.09419069139382 4.713889058537249, -74.09422794023881 4.713931883092528, -74.09427563295925 4.714003179126974, -74.09429972541871 4.714025074521437, -74.09432962593482 4.71406685536411, -74.09438032902177 4.714123922597966, -74.0944113135615 4.714151865003634, -74.0944482495708 4.714185579552114, -74.09449499531935 4.714245822044209, -74.09452137612475 4.714269972044795, -74.09458837252953 4.714352657420291, -74.09462747496083 4.71438048019899, -74.09465862026396 4.714415613498994, -74.0947443299996 4.71451229425151, -74.09478512270819 4.714588553305367, -74.09483615657572 4.714681544262875, -74.09486682768348 4.714732935897392, -74.09494489963555 4.714856809474593, -74.09499640064085 4.714944552142246, -74.09501050309032 4.715014601800239, -74.0950197268337 4.7151196283957875, -74.09502132887118 4.715191759817606, -74.09502108790531 4.715246092398879, -74.09503539162054 4.715360440865377, -74.0950490849536 4.715504928664853, -74.09505989068778 4.715563102933242, -74.09495120032595 4.715636214177113, -74.09484103403452 4.715710577259285, -74.09471309766818 4.715795895730104, -74.09460528305992 4.7158680985179116, -74.09451598523736 4.715738045590937, -74.09440290586394 4.715572772213157, -74.09430720822408 4.715433271635124, -74.09417456541992 4.715237841097464, -74.09409565418343 4.7151214701272695, -74.0939535529345 4.714914428545445, -74.09382136265657 4.7147185243060274, -74.09395694438658 4.714625169588046, -74.09424581902132 4.714393761257905, -74.09412429200005 4.714232535066868, -74.09410081185904 4.714191277181647, -74.09400150436412 4.714061914948457, -74.09393452232854 4.713957205768641, -74.09396273236204 4.71391799471236))",JAIME BERMEO,Jaime Bermeo,1.0,11,SUBA,1795.702034464,-74.09448342882628,4.714920583418011
"POLYGON ((-74.06486601460828 4.749592778358675, -74.06481922973785 4.749706245016938, -74.06475992074994 4.749848565914464, -74.06469926387805 4.749997840693857, -74.06462103072376 4.750191817972117, -74.06455364936056 4.750356721143779, -74.06448259310184 4.750533150974948, -74.06446524219677 4.750576894416775, -74.06443345640439 4.75057058471116, -74.06429937287999 4.75054303908258, -74.06417723495568 4.750517739350917, -74.06400825184652 4.750482725621641, -74.06389639532652 4.750459693261467, -74.06378191233696 4.750436452660578, -74.06364926415185 4.750409368090622, -74.06353215650451 4.7503859201294745, -74.06356200665286 4.750311169292545, -74.0636133797897 4.750182818017876, -74.06368562204383 4.750005895770316, -74.06375713724314 4.749828025188127, -74.06384740471269 4.749604003229255, -74.06391893500262 4.749427329451644, -74.06392702870045 4.749406659913965, -74.06395750527906 4.749412643161198, -74.06396144268184 4.749413416505752, -74.06410076552008 4.749440419552656, -74.0641696827158 4.749453735667985, -74.06422885461197 4.749465168599596, -74.06438467040064 4.749495558832311, -74.06452615022602 4.749523492210154, -74.0646707519065 4.749553301615622, -74.06474579413556 4.7495681731864074, -74.06486601460828 4.749592778358675))",BARRIO CALIMA NORTE,Barrio Calima Norte,1.0,11,SUBA,1795.702034464,-74.06419793356507,4.749989652261135
"POLYGON ((-74.08513196286671 4.754019207542755, -74.0850875050861 4.754078082045631, -74.08504163348712 4.754148085792205, -74.08500180436994 4.754206266472664, -74.08497458522412 4.7542442830694, -74.08493681267177 4.754287678098511, -74.0849037105531 4.754337018790953, -74.08485162038201 4.754392291276664, -74.08482976640347 4.754415501726134, -74.08476619298646 4.7544857849930615, -74.08471177823832 4.754539745634663, -74.08466464118105 4.7545933254610455, -74.08461711249933 4.754663338971777, -74.0845974208283 4.754688362018018, -74.08452711057555 4.754765825595809, -74.0845051351965 4.754796173574427, -74.08444211238731 4.754874917786019, -74.08440782785277 4.75494650624429, -74.08435039006788 4.755070690465379, -74.08433464726629 4.755169877135416, -74.08433410035299 4.755169700816687, -74.0843117913266 4.755323125408522, -74.08428043630242 4.755521979655015, -74.08427693918628 4.755544165767937, -74.08415778183314 4.75590131906388, -74.08407154095657 4.7561598187533844, -74.08384219582697 4.756094495095674, -74.0834915501473 4.755991957496039, -74.08353329744003 4.75589814537628, -74.08355190757415 4.755867227637268, -74.08357938482752 4.75578659915149, -74.0832605719259 4.755567410230638, -74.08326049804897 4.7555673216372405, -74.08325757445218 4.755564387162626, -74.08325418677067 4.755562007667613, -74.08325043951822 4.755560254573512, -74.08324644531967 4.755559180319438, -74.08324232581192 4.7555588183625845, -74.08323820623808 4.7555591795617715, -74.08323421274432 4.755560253081296, -74.08323046427054 4.755562005486089, -74.08322821244388 4.755563486845012, -74.08317870958544 4.755621386301781, -74.08309039939944 4.755724676493774, -74.08300933036266 4.755813343318367, -74.08265866473424 4.755539220244777, -74.08233116155306 4.7552832033676475, -74.08223932142936 4.755207379111345, -74.0821576115637 4.755152172066391, -74.08265696756223 4.754626270776667, -74.08269851664804 4.754581429009143, -74.08257690019127 4.754474830839143, -74.08257917144563 4.7544678444582535, -74.08266522440007 4.754394428600179, -74.08274950434186 4.754328160964794, -74.08283984991746 4.754253389564112, -74.08291091673354 4.754190527654941, -74.08292851332484 4.754148258094224, -74.08294910471261 4.754108623809673, -74.08296423350824 4.754094253382921, -74.08301733803644 4.754042625841513, -74.08307630603065 4.753976355828808, -74.0831431348683 4.753897752202994, -74.08318648825852 4.753847350403575, -74.08324302184184 4.753788564817726, -74.08331500865921 4.753714409962583, -74.08337582421133 4.753652609197398, -74.08344842794283 4.7535714795433295, -74.0835429153261 4.753497511129315, -74.08357892379702 4.753462923152719, -74.08359926529583 4.753435905187124, -74.08365750962439 4.753360012559563, -74.08378905892803 4.753209292604692, -74.08389262306437 4.753286799062254, -74.08410210434167 4.753448099083202, -74.08423012251123 4.753546857650672, -74.0843487114016 4.753464768453996, -74.08440464607308 4.753441669568432, -74.08465353598432 4.753634084963561, -74.08486003520741 4.753794410035251, -74.08499656103898 4.753904232608771, -74.08509450202399 4.753982105386389, -74.08513196286671 4.754019207542755))",SALITRE I,Salitre I,1.0,11,SUBA,1795.702034464,-74.08368272999192,4.754663964838544
"POLYGON ((-74.0812673315112 4.755852988256629, -74.08091996696108 4.7556560298911235, -74.08074280913819 4.755556210212492, -74.08034654836484 4.755330637927432, -74.08013280714069 4.755208746563701, -74.08013868773128 4.75514788179783, -74.08016576707313 4.755076856925563, -74.08019001185998 4.755014088413103, -74.08020697505793 4.754982812644383, -74.08023278672853 4.754938988258037, -74.08025657839254 4.754893915327985, -74.08028745467006 4.754832391278442, -74.08032966331618 4.754751523892558, -74.08035842935506 4.754699433207324, -74.08039998430345 4.754623074631841, -74.0804630615467 4.754667783484944, -74.08055602396556 4.754735483424714, -74.08062473582693 4.754785244048316, -74.08070246284123 4.754841557321307, -74.08076686714567 4.754888419470958, -74.08080169369285 4.754920038276768, -74.08088978498714 4.754989747176693, -74.0809216522128 4.755015330052945, -74.0809661880394 4.755050122623144, -74.08101430326121 4.75508942350536, -74.08108767805597 4.755148700356948, -74.08116027439733 4.755207664361849, -74.08123397895467 4.755267385066355, -74.08131370862927 4.755318885857383, -74.08138069938667 4.755361581912375, -74.08144802341002 4.755405618542979, -74.08152259681876 4.755453543719658, -74.08147786100827 4.755523221907234, -74.08143447858679 4.755592468133917, -74.08139031782206 4.755659997692227, -74.08134755820541 4.755727059136639, -74.08129693038724 4.755807259577915, -74.0812673315112 4.755852988256629))",EL PENCIL BARRIO EL SALITRE,El Pencil Barrio El Salitre,1.0,11,SUBA,1795.702034464,-74.08079124716394,4.755260048734443
"MULTIPOLYGON (((-74.05393665715755 4.750188324740433, -74.05392711951936 4.750190143099519, -74.05388953727895 4.750192442203611, -74.05386455426954 4.750193707983215, -74.05375020386577 4.750212946619141, -74.0535109918976 4.75025615727698, -74.0534395205435 4.7502688372012525, -74.05344655969822 4.750071784553656, -74.05345306656243 4.749886502999781, -74.05345818269404 4.749717939712857, -74.05346301299676 4.749631462694357, -74.05347117391976 4.749501547969906, -74.0534836997658 4.749301871906627, -74.05348995604903 4.749197771774538, -74.05368281816122 4.7491793319970546, -74.05382264235857 4.749166092659699, -74.05386944504811 4.749161658776355, -74.05388356097838 4.749360894594129, -74.05389234955047 4.749503030223419, -74.05390406857963 4.74969009048657, -74.05391432201822 4.749847323090615, -74.0539260424337 4.750024072959496, -74.05393665715755 4.750188324740433)), ((-74.05398084706003 4.750777168336932, -74.05394922313 4.750773990339486, -74.05393681653739 4.75077630729049, -74.0537365418386 4.750783323887454, -74.05349313226573 4.750789276084732, -74.05349956511527 4.750551208678927, -74.05366647565319 4.7505229793059245, -74.05391479538254 4.750479250051984, -74.0539562242806 4.750469103416377, -74.05396303542277 4.750561685435192, -74.05398084706003 4.750777168336932)))",VISTA BELLA III SECTOR,Vista Bella Iii Sector,1.0,11,SUBA,1795.702034464,-74.05369446882806,4.749925776228277
"POLYGON ((-74.0645905575393 4.71680119796846, -74.06461741202116 4.71680391568786, -74.0646607894913 4.716808353756567, -74.06478168412299 4.716821398386445, -74.06490659537282 4.7168343087799105, -74.0650205283113 4.716845473246263, -74.06513941552805 4.716858786050186, -74.06525990835452 4.716871695862068, -74.06538147329725 4.7168851436262305, -74.06549915437249 4.716896173764682, -74.06561322133035 4.716909485924922, -74.06571695516043 4.71692035530568, -74.0657148341875 4.716944154142973, -74.06570466605342 4.717010768338379, -74.06569232439263 4.71708814465859, -74.06567718238226 4.717189557473918, -74.06566230971698 4.717283580563324, -74.06564636479354 4.717386068075187, -74.06563095606168 4.717487613737361, -74.06561809196567 4.717571429703534, -74.06561568064005 4.717589428790179, -74.06560254918033 4.717671229829501, -74.06559459496297 4.717720460499066, -74.06558045241798 4.717718239662362, -74.06554210083321 4.71771173400894, -74.0655032924827 4.71770493361377, -74.06546129930449 4.7176967326323505, -74.06534522375338 4.717677107053198, -74.06522459825351 4.717657212449698, -74.06511762688164 4.717640273522303, -74.06504305112999 4.717625825138623, -74.06503314941106 4.717624682292197, -74.065007443683 4.717621723369812, -74.06489940212198 4.71760330723589, -74.06485923272817 4.71759363480916, -74.0648419684006 4.717590271002622, -74.06479497635513 4.7175838167196895, -74.06476391553797 4.717577634590959, -74.0646751529248 4.717562578852365, -74.06463217767347 4.717554514201037, -74.06455720439375 4.717541878129744, -74.06449422681298 4.717529661091692, -74.06449093350088 4.717531392662334, -74.06448437255857 4.717530988726764, -74.06444485069362 4.717523794971985, -74.06446068634638 4.717447973877353, -74.06447006463479 4.717402708096115, -74.06448145057206 4.717347637452695, -74.06449739367694 4.717262076354094, -74.06450368919874 4.717236286622494, -74.06451869396287 4.717161873774932, -74.06452807203836 4.717118354415569, -74.06453892303225 4.717061134124403, -74.06455888409278 4.716963886383629, -74.06457168436128 4.716895187114816, -74.06457764043391 4.716867445723206, -74.0645905575393 4.71680119796846))",PRADO SUR ANTES CATALAYUD BARRIO PRADO NORTE,Prado Sur Antes Catalayud Barrio Prado Norte,1.0,11,SUBA,1795.702034464,-74.0650963468594,4.717244551196312
"POLYGON ((-74.09085029762494 4.725255762656325, -74.09081439840465 4.7253216935919164, -74.09078578663222 4.725374068633656, -74.09075169151694 4.72543601059707, -74.09072057628356 4.725494365037073, -74.09068886542764 4.725553437160616, -74.09065751149588 4.725610834299384, -74.09062413277586 4.725671221526511, -74.09059027539914 4.725734358516944, -74.0905674605958 4.7257757754795024, -74.09053007597292 4.725803114111871, -74.09047846094094 4.7258420953188205, -74.09043268742379 4.72587676969241, -74.09037809259544 4.725918022266546, -74.09030454412452 4.725973263669627, -74.09024017472512 4.726020971421106, -74.09017318317818 4.726071549885476, -74.09012669414099 4.726107420100585, -74.0900613704526 4.72615644390259, -74.09002441822686 4.726184304119, -74.08996553254087 4.726228664075808, -74.08989734797308 4.726279960148393, -74.08983095193703 4.726330538627444, -74.08982451301475 4.726335235907372, -74.08977838174592 4.726369791790248, -74.08971461685822 4.726339974422076, -74.08962927753647 4.726299307923548, -74.08956145837801 4.726266894979264, -74.08949089843591 4.726233882486407, -74.08942033763867 4.7262003927028715, -74.08938934991494 4.726185322270647, -74.08934870558997 4.726166543957165, -74.0893075846978 4.726147046964866, -74.08924250810188 4.726115949457633, -74.08916968231607 4.726081263540831, -74.08915835988712 4.726076120054074, -74.08911700115179 4.726056504613916, -74.08908291314381 4.72604095481966, -74.0890265362269 4.726014522375269, -74.08898231785751 4.725993350998622, -74.08891032635329 4.72595950217805, -74.08884763370665 4.725929958715517, -74.08881819382994 4.725916013799629, -74.08882749585827 4.725871050494058, -74.0888393001005 4.725813482774025, -74.08885170268866 4.725754888220868, -74.0888642223551 4.725696890281461, -74.08887424006669 4.725648340176839, -74.08888866793353 4.72558077593527, -74.08890309685665 4.725511298943626, -74.08891526057053 4.725453899385403, -74.08892885368998 4.725391358300957, -74.08893623517336 4.7253524937569376, -74.08894936445488 4.725298682039762, -74.08896486570355 4.7252382934083235, -74.08897988851972 4.725177904736641, -74.08899598638129 4.725115602500145, -74.08901220327027 4.7250521043524305, -74.08902770301151 4.72498800954028, -74.08904666242816 4.724914824933758, -74.08906430967329 4.724845467525055, -74.08908171812102 4.724776468962459, -74.08909864969152 4.724710459709175, -74.08911689366181 4.724637754132039, -74.08913382526484 4.7245712666901145, -74.0891490877067 4.724510997353987, -74.08915344090389 4.724494197877856, -74.08917333332867 4.72441489001346, -74.08932132581405 4.724489607967977, -74.08947138432411 4.724564241994347, -74.08952847541711 4.724593306752038, -74.08975028552189 4.724704182200249, -74.08982835461815 4.724743532846825, -74.08990070268281 4.72477929435121, -74.09022465843188 4.724941480545954, -74.0904564811317 4.725057499132683, -74.09054909091253 4.725104265041177, -74.09067674186608 4.725167775748793, -74.09077859736641 4.725218904815995, -74.09081786210004 4.725239538736167, -74.09085029762494 4.725255762656325))",ALMONACID,Almonacid,1.0,11,SUBA,1795.702034464,-74.08971958407486,4.725445781067725
"POLYGON ((-74.1145303401609 4.7475588326595854, -74.11439305938082 4.747546185490305, -74.11422034146314 4.747528268436498, -74.114179656642 4.747525104524514, -74.11412558417892 4.747525892031093, -74.11394394313216 4.747513768780383, -74.11388225972496 4.747494804693686, -74.11375390185145 4.747481893868138, -74.11361767052301 4.747475039078894, -74.11351451444095 4.747460813267714, -74.11352974117337 4.747398140728637, -74.11357096858478 4.7472458450228245, -74.11357690244114 4.747214337374442, -74.11363169964396 4.747016544012472, -74.11367393295247 4.74685585882616, -74.11369592046282 4.7467655394240555, -74.1137489734085 4.746563544426771, -74.1138065631586 4.746338795517005, -74.11382087378631 4.746289084603797, -74.11385333288746 4.746162356564787, -74.11389416755252 4.746004822448912, -74.11394722049613 4.745800377738102, -74.11396850993552 4.745723010026093, -74.11397584044688 4.74568940438054, -74.1140034148225 4.745586481513069, -74.11411228428922 4.745614495403853, -74.11421103534185 4.7456407560520875, -74.11427140396397 4.745641108708227, -74.11437678655055 4.745667720374211, -74.11448146996638 4.745693983068551, -74.11463640069739 4.745742653274979, -74.11475608981473 4.7457685658912965, -74.1148729857647 4.745794478358543, -74.1149748777807 4.745822140158021, -74.1150959630845 4.7458575062444, -74.11514655864168 4.745870460286224, -74.1152536857919 4.7458946222050304, -74.11536011348686 4.745924735654611, -74.11541175781542 4.745938391186398, -74.11551713859575 4.745967105256465, -74.1156232187676 4.745991615993968, -74.11567625960159 4.746007372338666, -74.11588981268277 4.746062697928419, -74.1159425041006 4.746074601620227, -74.11604858447349 4.746095263291388, -74.11615745578763 4.746105421219351, -74.11620805352194 4.746110675373455, -74.11632041437389 4.746123984584336, -74.11642265769518 4.746135543295774, -74.11651722323334 4.746150601735662, -74.11662504674679 4.746159007697371, -74.1168379072271 4.746189476263104, -74.11689757644976 4.7461957811427125, -74.11699807455068 4.746206289308931, -74.11697503966374 4.746273854652452, -74.11687976859926 4.746406180084555, -74.11682500098287 4.746482920009325, -74.11673016777618 4.7466148576457705, -74.11667578222666 4.746690088889076, -74.11660894554353 4.746782590374868, -74.11659536442873 4.746802310265547, -74.1165106592896 4.7469199081146405, -74.11644525151212 4.747014202170395, -74.11652137296049 4.747033925068206, -74.11658641727324 4.747051854951655, -74.11665717992547 4.747018156214961, -74.11670614295751 4.746988757501191, -74.11677619269409 4.746980516545809, -74.11692665222304 4.746962595977451, -74.11710034213806 4.7469414510908425, -74.11720469954975 4.746928191042336, -74.11725795075539 4.7469149269997635, -74.11736945691655 4.7469013074597, -74.11747881498206 4.7468887653143526, -74.11764964671826 4.746869772463537, -74.11776022301495 4.7468559367781875, -74.11780182338813 4.746855938514864, -74.11781232932523 4.746856584370337, -74.11782969839571 4.746856800233531, -74.11789209922215 4.746850351370338, -74.11803160028425 4.746835658095222, -74.11808775259173 4.746826767398163, -74.1182805100157 4.746804044711958, -74.11830875009319 4.746801080927688, -74.11836752975944 4.7467928492919675, -74.11846078835103 4.746778029292729, -74.11857898645778 4.7467626670221925, -74.11863614868595 4.746756676179475, -74.11869410474911 4.746749886276039, -74.11874529047043 4.746743893374765, -74.11882395943505 4.7467341068116, -74.11887175906683 4.746728914660652, -74.1189424610935 4.74672072594008, -74.11895142270501 4.746720525623088, -74.11899523970524 4.7467177323761796, -74.11906036619703 4.746709144780438, -74.1191027867564 4.746702552186845, -74.1191635269618 4.746764695452682, -74.11921530868247 4.746793668971152, -74.119298756818 4.746826442118972, -74.11942402628448 4.746877199097857, -74.11947421465523 4.746892187588941, -74.1195797683655 4.74693075586356, -74.11968552213085 4.746968924585844, -74.11974288067232 4.74698930718143, -74.11984763780525 4.74703047151646, -74.11995139842317 4.74707143692905, -74.12000557012708 4.747089823467517, -74.12010933168719 4.747130188636437, -74.1202132923635 4.747171154017397, -74.12026507340903 4.74719613201679, -74.12036943247142 4.747234099905225, -74.12047458984732 4.747272268484075, -74.12052696768941 4.747289255605703, -74.12063152498374 4.747327823682052, -74.12073528757676 4.74736659058087, -74.12078806367886 4.747383776565685, -74.12087091473502 4.747412353385004, -74.12092628125926 4.7474305374119785, -74.12097009584636 4.747445326689264, -74.12099721456957 4.747455716744531, -74.1209846007343 4.747587674281548, -74.1208806703844 4.747552116421481, -74.1208728300487 4.747638607469182, -74.12085612636176 4.747796546059958, -74.12084589725707 4.747886795624116, -74.12082476323103 4.74809259616796, -74.12081351240295 4.748205749870369, -74.12070958438329 4.748153781753438, -74.12065949311804 4.748141131863433, -74.12055283537212 4.748127452954903, -74.12044413585025 4.748115140718503, -74.12039404434772 4.748108984755588, -74.12035860519062 4.748107274047599, -74.12028466150308 4.74810590175435, -74.12017800563738 4.748090512522618, -74.12012484694968 4.748086750071128, -74.12001614552233 4.748077514798645, -74.11990505916971 4.748065886672408, -74.11985053912487 4.748059731402711, -74.11972445883036 4.748046733188294, -74.11958815737661 4.748031342710435, -74.11931998368405 4.748007057603298, -74.1191036025777 4.747990295286024, -74.11905112688284 4.747986532779083, -74.11883270240978 4.747966009881025, -74.11861666385694 4.747945830510016, -74.11854703632515 4.747939198145308, -74.11844433762411 4.747929077002551, -74.118337941098 4.74791923953205, -74.11819899779137 4.747906240512312, -74.11807300399826 4.747894648539549, -74.11794665972437 4.747882703990403, -74.1179085111836 4.747881297673892, -74.11788716229867 4.74787989205439, -74.11779861684091 4.747872513975654, -74.11770972005742 4.747863380408204, -74.11759982576426 4.747853542677585, -74.11739718456477 4.747835625160153, -74.11726349153524 4.747823680175067, -74.1171059988948 4.747808924684094, -74.1168550610389 4.747786790746981, -74.11662827156961 4.74776606521128, -74.11643647975208 4.7477467422473945, -74.11636333291321 4.747738661387651, -74.11627303778799 4.747729176843107, -74.11605884836615 4.747707396769285, -74.11600705221329 4.747700721547934, -74.11588735667613 4.7476891294556, -74.11579181216482 4.747679993537593, -74.11574001419889 4.747673672642856, -74.11563221939001 4.747663133231146, -74.1155247747642 4.747639601406348, -74.11547122680489 4.747637842626803, -74.11541649857334 4.747634459399276, -74.11530598981116 4.747625499911192, -74.11525506935926 4.747621285213448, -74.11520362089438 4.747617330824299, -74.11514639869662 4.747612323975396, -74.11509232645423 4.747608109122016, -74.11503903990817 4.7476038924924415, -74.11498733017203 4.747599411978819, -74.11492879597407 4.747596775197516, -74.11480542609807 4.74758491879693, -74.11467339559157 4.7475722719252, -74.1145303401609 4.7475588326595854))",BARRIO BERLIN,Barrio Berlin,1.0,11,SUBA,1795.702034464,-74.11681115416125,4.747071580252085
