geometry,barrio_name,name_normalized,index_right,identificad,nombre_de_l,densidad_ur,lon_barr,lat_barr
"POLYGON ((-74.07492447834079 4.58931796195784, -74.07499332490187 4.589244190340053, -74.07506468655711 4.589242751177544, -74.07514686109761 4.5892474608493, -74.07523732214692 4.589263022346923, -74.07526327503699 4.589243496022073, -74.07538832864752 4.589322714351266, -74.07540130304956 4.58933356484455, -74.07545500258557 4.589355993564624, -74.07549140138809 4.5893733584413665, -74.0755177106345 4.589393976528676, -74.07561321501503 4.589431960942312, -74.07568385371746 4.589463072858566, -74.07585215584662 4.589553144602468, -74.0759937903868 4.589639236292455, -74.07604027950333 4.589682641301723, -74.0761347027619 4.589731838125811, -74.0761829945711 4.589764754780789, -74.07623416509432 4.58983781429451, -74.07626371511985 4.589881217618893, -74.0763440790064 4.589960432280207, -74.0764323720826 4.590038561165321, -74.07646841019033 4.590060263105788, -74.07637900985644 4.590232406022964, -74.07626798039303 4.590443968021765, -74.0761472152727 4.590677589016619, -74.07602645205205 4.590909403897946, -74.07591397868413 4.591126750966544, -74.07585774252638 4.59122981910435, -74.07581413516841 4.591212816917973, -74.07557482886739 4.591110801448722, -74.07531534317779 4.591000102355851, -74.07508540976036 4.590901706169073, -74.07500035541436 4.590866615369989, -74.07483024620569 4.590801859244722, -74.07456607453317 4.590701286353247, -74.07430478583407 4.590598184407137, -74.07438842494795 4.590390958908731, -74.07446557528623 4.590193499009808, -74.07452938559058 4.590037630264564, -74.07459463816605 4.589871993582831, -74.07468583644174 4.589731679126604, -74.07475504009741 4.5897179424531815, -74.07484299495542 4.589581605025526, -74.0748999488269 4.589499152501432, -74.07492410643398 4.58941597171206, -74.07488734847263 4.589359910511802, -74.07492447834079 4.58931796195784))",FABRICA DE LOZA,Fabrica De Loza,14.0,3,SANTA FE,770.0429535067,-74.07539987162258,4.590221235493609
"POLYGON ((-74.07825275127337 4.582227986072783, -74.07818611513183 4.582181645959725, -74.07814683285466 4.582214353418532, -74.07802054897572 4.582085411000074, -74.07807602144227 4.5820733748090285, -74.07836228333342 4.5820656779453675, -74.07869967635722 4.581943949885701, -74.07874210101059 4.582041074247614, -74.07867454221086 4.582073306285585, -74.07852887016146 4.582142805239539, -74.07838924039936 4.582178045958554, -74.07825275127337 4.582227986072783))",EL BALCONCITO,El Balconcito,14.0,3,SANTA FE,770.0429535067,-74.07839265798738,4.582097183783109
"POLYGON ((-74.0714649832607 4.589827635041114, -74.07150284100382 4.589572232712092, -74.07151406242333 4.589461638424963, -74.07152013854495 4.5894007156025385, -74.07156356884585 4.589420402759264, -74.0716625753077 4.589433536696127, -74.07172281685283 4.589452758266572, -74.0717718530697 4.589463072949989, -74.07184797474804 4.589478545689743, -74.07204738388711 4.589523089661401, -74.0721010883334 4.589531999169037, -74.0721179173598 4.589394691046159, -74.07212212349465 4.589358139396236, -74.07213054298188 4.5892414512833195, -74.07213288166281 4.589222705429254, -74.07213662410915 4.5891664693332865, -74.07217538108837 4.589202090781529, -74.07242382147021 4.589295845328703, -74.07250741340758 4.589331469609721, -74.07257792605574 4.589386776922047, -74.0726334976033 4.589407403572586, -74.07268299925323 4.589429434327203, -74.07292770492683 4.5895147526600075, -74.07293050735638 4.589506319103368, -74.07301503378733 4.589539132140004, -74.07300709118216 4.589565843019544, -74.07304818679962 4.589574751155749, -74.07325086198153 4.589650224654798, -74.07330223250439 4.589667101240671, -74.07339703217069 4.589698043208808, -74.07346334695825 4.589719138238966, -74.07352875179753 4.5895110721047025, -74.0735829442619 4.589327375286195, -74.07362030334515 4.589344248607531, -74.07374872559258 4.58939956172498, -74.07383091549964 4.5894394053438905, -74.07386126911751 4.589462841513597, -74.07389162207377 4.589492836737422, -74.07390889747495 4.58953454671373, -74.07391729965816 4.589559384477946, -74.07392196825491 4.589589846233791, -74.07392290037181 4.589601095072649, -74.07400228912381 4.589628284001877, -74.07400929616338 4.589606258184318, -74.07402330868067 4.589586577019441, -74.07404993193673 4.589557056745311, -74.07408496367597 4.589516758634159, -74.07408916659107 4.5895111346892, -74.07411718839971 4.589494736281273, -74.07429230189487 4.589652214766791, -74.07438477647342 4.589603488612626, -74.07447816857061 4.589693475354187, -74.07451504647801 4.589837819882846, -74.07458649739534 4.58986313496302, -74.07451268764041 4.590058077716846, -74.0743790840244 4.590402506818246, -74.074299667612 4.590613383794123, -74.07428799346644 4.5905988552436305, -74.07426604700831 4.590577293830882, -74.0741189444591 4.590518231133668, -74.07390552933937 4.590433384638431, -74.07382520601524 4.590400570326614, -74.07375889305064 4.590378537934182, -74.07362346357378 4.590336345826989, -74.07357489451594 4.590319937796065, -74.07339510225992 4.590249622861063, -74.07330310413673 4.59021821383805, -74.07300497916476 4.590115885031682, -74.07281129591823 4.590049186122659, -74.0726996125766 4.5900044833179985, -74.07260064931575 4.589973261505253, -74.07237303687951 4.5899122303360445, -74.07227195244339 4.58988739194643, -74.0720895747937 4.589871765340463, -74.07163645541165 4.5898440498084305, -74.0714649832607 4.589827635041114))",LOURDES II,Lourdes Ii,14.0,3,SANTA FE,770.0429535067,-74.07321886947788,4.589842363313308
"POLYGON ((-74.06735572531379 4.582104128228397, -74.06734626594361 4.582103293738422, -74.06734140144638 4.582104150142938, -74.06732706579193 4.582104866288931, -74.06731176776155 4.582108352028389, -74.06729667493765 4.582113464898963, -74.06727483100534 4.582122187393374, -74.0672541165144 4.582132547968514, -74.06724271154549 4.5821384079093885, -74.06722265799515 4.582151098938154, -74.06721100064422 4.582158347316538, -74.0672044383992 4.582164742932579, -74.06719949947214 4.582170697601654, -74.06719312789231 4.582179880114312, -74.0671862569803 4.582191602668846, -74.06717862526943 4.582207950647105, -74.06717239169828 4.582223624434477, -74.0671697315997 4.582231700021498, -74.0671627263426 4.582252696176204, -74.0671579217946 4.582265376242314, -74.06715182262798 4.582287544015832, -74.06714229527928 4.582323109743945, -74.0671127351135 4.582322213355361, -74.06704336895358 4.582328133737053, -74.06701351138034 4.582304048301246, -74.06701415024179 4.582245364891167, -74.06699248179864 4.582247412635075, -74.0669851766349 4.582145616288603, -74.06697657566245 4.582015207995703, -74.06695996263761 4.581772672943771, -74.06693862874295 4.581470536373075, -74.06692530685213 4.581297303858628, -74.06694690934133 4.581272331955343, -74.067010554112 4.581203183308269, -74.06713459609887 4.581090122091146, -74.06720939285513 4.5810214953396216, -74.0672943877093 4.580944710664891, -74.06734989461039 4.580890613646782, -74.06742071502066 4.5808230133177075, -74.06745455591386 4.580798221735356, -74.06753172056472 4.580789597557048, -74.06757211542283 4.580784409738226, -74.06758511565027 4.5807872893495825, -74.06764799531773 4.580793974673103, -74.0676837301277 4.580798266953638, -74.06775846392836 4.58081022721599, -74.0679171971724 4.5808353889555375, -74.06806865741385 4.580859116197604, -74.06814315154936 4.580871645881674, -74.0681067504844 4.580930206954014, -74.0680089336513 4.581088405415223, -74.06798927271414 4.581119285777536, -74.06792033572341 4.581229981248721, -74.06786205355804 4.581324077761359, -74.06785958976991 4.5813328693007955, -74.06783590475929 4.581406032347136, -74.06788164555634 4.5814706607197175, -74.06790330061565 4.581500166200707, -74.06792406845472 4.581528935768671, -74.06792768678018 4.581539438249689, -74.06796366269579 4.581645903931052, -74.06802222584372 4.581816660966587, -74.0680306783037 4.581840386948478, -74.06803202887497 4.581846354066123, -74.06804796716646 4.581935589170881, -74.06804933771349 4.581940112683673, -74.06805298010555 4.581961245610166, -74.06805509174347 4.581976591285136, -74.068057198402 4.582004548859855, -74.06805813827444 4.582026363067077, -74.06805902324012 4.5820395282815705, -74.06805896288759 4.5820807863277855, -74.06805785420391 4.582120046530859, -74.0680531666755 4.582133670339235, -74.06804909769504 4.582141899446272, -74.06803715444005 4.5821606424258015, -74.06803074146268 4.58216955646863, -74.06802435572592 4.582176489057606, -74.0680163248665 4.582185560209618, -74.06800320393533 4.582198881171327, -74.06798884179997 4.582211102793961, -74.06797741498889 4.582219041827553, -74.06795205898284 4.582234165725107, -74.06794631978947 4.582243302212801, -74.06788083365618 4.582329748711498, -74.06787316194198 4.5823331141736094, -74.06785552156398 4.582338651631474, -74.06784462501082 4.582341273691694, -74.06782425003944 4.582344221936792, -74.06781430677587 4.582344772249881, -74.0677983586848 4.5823452333138155, -74.06778474025148 4.582344338710389, -74.06776075727846 4.5823412047851715, -74.06775361757718 4.582339710673423, -74.0677361732474 4.582331804616553, -74.06771851102266 4.582322967467474, -74.06770433147301 4.582313022460576, -74.06767866702617 4.582298504010033, -74.06763855613713 4.582276354631033, -74.06758035266931 4.582243276311192, -74.06751445384887 4.582199189745135, -74.06747873716654 4.5821768745167955, -74.06744624897856 4.582154835348746, -74.06743206580731 4.582145121747142, -74.06739130305122 4.582120182694826, -74.06737870688588 4.5821125790856145, -74.06737250776531 4.582109937058803, -74.06736676623254 4.582107535533143, -74.06735572531379 4.582104128228397))",SAN DIONISIO,San Dionisio,14.0,3,SANTA FE,770.0429535067,-74.06750871466046,4.581571314252006
"POLYGON ((-74.06419371148485 4.605771686401453, -74.06452049022785 4.605748767514119, -74.06467565462978 4.605747351743412, -74.06493235355556 4.605767114466723, -74.06494450951689 4.605767474730189, -74.06499419747549 4.605830264184278, -74.06514433340979 4.606018628129058, -74.06520260101762 4.606089668890408, -74.06527230697043 4.606181877815885, -74.06536595762917 4.606343687185316, -74.06539062216211 4.606388892856469, -74.06545495712477 4.606538501886869, -74.0655553920468 4.606772780660575, -74.06563223839015 4.606951091468454, -74.06572088294888 4.607123304668956, -74.06573124787563 4.607149136179, -74.06574231646708 4.607261786607187, -74.06574445802944 4.607299456196275, -74.06573692387877 4.607510043721194, -74.06571940400875 4.607519728441079, -74.06559890909253 4.607593975001118, -74.06555207037815 4.607618365426611, -74.06551452921168 4.607627687182882, -74.0653389785846 4.607681479195188, -74.06526854363308 4.607708735132705, -74.06519525182796 4.607698682066894, -74.06516486219213 4.607702623417656, -74.06511194556104 4.607725936514629, -74.0649278108291 4.607810220336826, -74.06489169359703 4.607869411257252, -74.06483626779185 4.607950482741393, -74.06478835087023 4.608020791769748, -74.06474079075679 4.608090384908416, -74.06469716570479 4.608150649748098, -74.06453590446272 4.608295925507986, -74.06426559053799 4.608499663227002, -74.06418051518897 4.608383417337698, -74.06405969292445 4.6082158636894395, -74.0639520971501 4.608062302874188, -74.06379803285806 4.607839855753455, -74.06392210918001 4.607716101562527, -74.06398470080876 4.607514488541682, -74.06390571210088 4.60731716456578, -74.06371304735622 4.606995696218205, -74.06386356410376 4.606998225823203, -74.0641320650108 4.606998259730505, -74.06412527850554 4.606939423643417, -74.06419177870875 4.606934050148747, -74.06418463604213 4.6068701916825585, -74.06431191552349 4.606864109292035, -74.06431120734436 4.606802402969084, -74.06427974537081 4.60680168068792, -74.06425973989319 4.606679702263477, -74.064180012433 4.606678616423225, -74.06418001809132 4.606629466932345, -74.06430479378376 4.606633786892225, -74.06430766142755 4.6065767453573745, -74.06438345512944 4.606575679330656, -74.0643849023881 4.606445810109976, -74.06440708391624 4.606320248792916, -74.06439851142886 4.606257824728658, -74.06418614075189 4.606272865353525, -74.06399808246114 4.606284680739114, -74.06399021755061 4.606281450921129, -74.06388938935622 4.606329512089027, -74.063770689224 4.606354609059211, -74.0637567589562 4.606249850644788, -74.06374317915797 4.606199265004567, -74.0637181642597 4.606107778878238, -74.06369636267219 4.606047505565793, -74.06365597163344 4.605976108805328, -74.06363452557049 4.605934132355492, -74.0637296323207 4.605895039533583, -74.0638758657682 4.6058390931029685, -74.0639373615726 4.605819009996619, -74.06402495801093 4.60579498508442, -74.06419371148485 4.605771686401453))",LA PAZ CENTRAL,La Paz Central,14.0,3,SANTA FE,770.0429535067,-74.06467354191777,4.606998505316709
"POLYGON ((-74.07426835608216 4.588802772159348, -74.07421204989035 4.588885200293434, -74.07414378613191 4.588985643820925, -74.07411443306887 4.589027418661848, -74.0739943031612 4.589068042584837, -74.07394766236551 4.589083104864247, -74.07385779327552 4.589111403784204, -74.0737977288291 4.5891310314368825, -74.07372037330964 4.589157048239943, -74.07363710200156 4.589183750527206, -74.0736261807749 4.589188999547642, -74.07360706241607 4.589252692565792, -74.07357315182674 4.589358619288569, -74.07353537282616 4.589475960683753, -74.07350646870754 4.589567047780926, -74.07348393813703 4.589638274861829, -74.0734611786363 4.589710642702211, -74.07341317583432 4.589689405822167, -74.07331057421273 4.5896487573524825, -74.07318340254358 4.589599886730939, -74.0730762500046 4.589559009964484, -74.07293702060647 4.589503517533215, -74.07281690041042 4.58945693095042, -74.0726844962485 4.589404864239414, -74.0726035063761 4.589373120902578, -74.07259486200914 4.589364901300252, -74.07255664169351 4.589348687719171, -74.0725131903387 4.589332018002643, -74.07249453499306 4.58932493723974, -74.07243629546542 4.589301873254271, -74.07240217016341 4.589287029573536, -74.07237509879441 4.589276296881765, -74.07235303122293 4.589268303675588, -74.0723439307127 4.589263280387117, -74.07230480145287 4.589247295397248, -74.07225475076547 4.589229710181551, -74.07221812390509 4.589214638436317, -74.07217671935771 4.589196826321052, -74.07215738233135 4.589187463910603, -74.07214327719849 4.589179015034139, -74.07213234429672 4.589288141350324, -74.07212291430893 4.5893765818498435, -74.07211523819377 4.589439243709525, -74.07205257432375 4.589428682656043, -74.07192045236468 4.589409539470412, -74.07185954100203 4.589403814711503, -74.07184989643471 4.589433056457016, -74.0718336771394 4.589484504832805, -74.07183871628405 4.5894851652435955, -74.0718341089838 4.589533096665499, -74.07182906494303 4.589579488616117, -74.07182402343273 4.5895928990776875, -74.07168226259523 4.589565399635515, -74.0716452343237 4.5895555011198494, -74.07162157044307 4.589556597836207, -74.07161586825258 4.589599471545766, -74.07160929369476 4.5896113442271425, -74.07155648805974 4.589613097761326, -74.07152975670287 4.58960715690784, -74.07148900396196 4.589601655704917, -74.07147958531503 4.589572192298637, -74.07145636965376 4.58948226318433, -74.07142745923059 4.589372764777854, -74.07140182962038 4.589323510407699, -74.07135626344203 4.589243912881313, -74.07129799148828 4.589143864873573, -74.07126491219415 4.589093510510244, -74.07125308468797 4.589056131867661, -74.07123534504503 4.588984671909112, -74.07120818758551 4.5888760532207336, -74.07118913350975 4.588797337121983, -74.07117226989605 4.588730494626471, -74.0711527798746 4.588642764299314, -74.07112452782333 4.588526669831762, -74.07122225044789 4.588531518093952, -74.07133048891896 4.5885398856219535, -74.07137321479301 4.588541650115119, -74.07139885740563 4.588492181486206, -74.0714845268771 4.588506923070313, -74.07153404523955 4.588514623598923, -74.07156566338645 4.588461471095277, -74.07160779266403 4.588387900386165, -74.07166669547581 4.588286348783988, -74.07170258356895 4.588223930338605, -74.0717211124002 4.588191253614977, -74.07176908058538 4.588214741437181, -74.07181412420836 4.5882343139458515, -74.07182289966082 4.5882378366512215, -74.07184552008768 4.588239210311322, -74.07191318595173 4.5882427391801865, -74.071993331617 4.588248228204955, -74.07208439798308 4.5882535212998965, -74.07210857867742 4.58825450280058, -74.07214173576857 4.588197563787516, -74.07216728673978 4.588145123838868, -74.07220317587617 4.588072139105055, -74.07223282280901 4.588011677031304, -74.07226500581596 4.587948671507134, -74.07229777363312 4.587883905149113, -74.07232664162149 4.587820704023693, -74.07234421956576 4.587775235398534, -74.07236402794064 4.587721079148811, -74.07238757998023 4.587659651920008, -74.07240593791204 4.587606585680821, -74.0724172907608 4.587573752712761, -74.07232637418232 4.587558112170353, -74.07226697072227 4.587545868323459, -74.07218848873747 4.587533742708734, -74.07211435507456 4.587521133022276, -74.07203019918045 4.587505494955522, -74.07194749247415 4.587492157581211, -74.0718691323137 4.587478092973181, -74.07182904643271 4.587471303733452, -74.07177229437545 4.587499770380205, -74.0717573209268 4.587508249662291, -74.07170117199823 4.5875407145338745, -74.07163391443127 4.587578872210685, -74.07158271586434 4.587607945975042, -74.07152077174018 4.587642227161056, -74.07146691646184 4.587672995542277, -74.0714181339127 4.587701827290425, -74.07135727610131 4.587736714222244, -74.07130136840526 4.587770633541279, -74.07123121178383 4.587810365552914, -74.071169991887 4.58784464859209, -74.07113944231075 4.587861607066321, -74.07115514263138 4.587819807403066, -74.07117579667832 4.587759835268087, -74.07118727089156 4.587729909434124, -74.07120430160805 4.5876805989961476, -74.07123630929779 4.587589247461405, -74.07125188890912 4.587547326653567, -74.07128135933799 4.587469666063164, -74.07130817213242 4.587393942354185, -74.07133607249209 4.58731555482026, -74.07135370755091 4.587267092345912, -74.07137423951009 4.58721136061664, -74.07139730900391 4.587147753044367, -74.07142110227143 4.587080147379983, -74.07144018502746 4.587030837151038, -74.07144864029861 4.587003455611161, -74.0714476798118 4.58696238186529, -74.07144720398732 4.586895258161637, -74.07144564402651 4.586806567019152, -74.0714449256185 4.586759193676377, -74.0714439693744 4.586677530802364, -74.07144337228108 4.586607135693132, -74.07144181073943 4.58654219310405, -74.07144073254456 4.586472403589924, -74.07144302854192 4.586448413922804, -74.07145546937707 4.586409159428498, -74.07147539948922 4.5863454303922175, -74.0714984696283 4.586275280933943, -74.07151658652275 4.586218821265263, -74.0715403811662 4.586146248393507, -74.07154352195458 4.586132557508323, -74.07156296861694 4.586074523298298, -74.07157951599392 4.586020729208974, -74.07161960112214 4.586033940117044, -74.07163940194482 4.58604363614735, -74.07168250344799 4.586070054067038, -74.07172343231416 4.586095139335205, -74.071763154046 4.586120587862149, -74.07176955271818 4.586127858092491, -74.07178874918326 4.586136705247045, -74.07181615653735 4.586137759410475, -74.07186459982958 4.58614769707589, -74.07190012464093 4.586155854414805, -74.071935962309 4.5861700763802, -74.07198669537226 4.586189841109118, -74.07206555814753 4.586220377518272, -74.0721210833132 4.586242755151189, -74.07219671671224 4.586272767822579, -74.07224265773758 4.58628950018841, -74.0722919354008 4.5862975558895736, -74.07234058712444 4.586304355936742, -74.07239913677577 4.586313980946586, -74.07244028732424 4.58632119873609, -74.07248227122966 4.5863274765024915, -74.07252602699644 4.586334276932884, -74.07255342673372 4.586339403358783, -74.07257228301205 4.5863452592890885, -74.07258321925751 4.5863687829903315, -74.07260363373035 4.586411857384229, -74.0726241530558 4.586451481414084, -74.07263925603978 4.586479500885749, -74.07264873412912 4.586500410213685, -74.07266737904449 4.5865381520258115, -74.07268477303289 4.586572862766099, -74.07270685523822 4.586613009437972, -74.07273070676474 4.586660893193884, -74.07274091461002 4.586680967346955, -74.07276632983789 4.586730105944951, -74.07278289083352 4.5867623072335535, -74.07279997216207 4.58679785318778, -74.07282872050136 4.586855146654227, -74.07284276750615 4.586894216792063, -74.07284664723 4.586886548087331, -74.07289991864647 4.586864692478818, -74.07296619201364 4.586838945801639, -74.07302037510111 4.586816632879681, -74.07308721959205 4.5867907723523285, -74.073152125464 4.586765369921516, -74.07319969267533 4.586745344200797, -74.07322319052705 4.586737219207908, -74.0732620898068 4.586701741387409, -74.07329813709693 4.586674961975755, -74.07331946903012 4.586661343457588, -74.07332518978043 4.5866560857717245, -74.07332651729506 4.5866236278015355, -74.07332828579226 4.586586447645543, -74.0733281431227 4.5865455800843495, -74.07333226376832 4.586507367859549, -74.0733975444635 4.586507375458231, -74.07342430348608 4.586506050299239, -74.07349722886309 4.586502960837954, -74.07358676811099 4.586499577476607, -74.07365631266094 4.586496929684586, -74.0737317377997 4.5864939877983675, -74.07378643224042 4.586492075196856, -74.073860093556 4.5864892804609685, -74.07392257963522 4.586491943529962, -74.07392657844653 4.586509108125927, -74.0739191830517 4.586550250624952, -74.07391192422246 4.586603849558853, -74.07390508562747 4.586652970370621, -74.07389252492483 4.586738617382102, -74.07388345270492 4.586801451780492, -74.07387131155836 4.586880380682878, -74.07386126203696 4.586951193237397, -74.0738538632035 4.587008429647579, -74.07391410983318 4.587029429100805, -74.07396598824324 4.587046367157663, -74.07404631577093 4.587069607724582, -74.07406667635216 4.587076467152341, -74.07411953135872 4.587092427224232, -74.07417517412911 4.587111186201961, -74.07417279986745 4.5871439333314825, -74.07416791092794 4.58720830848696, -74.07416274519696 4.587266106479295, -74.07415855392728 4.587335099982056, -74.07415492036608 4.587394156426936, -74.07414933574842 4.587460910705661, -74.07414472542439 4.587531583703125, -74.0741405352814 4.587580424560494, -74.07413704323085 4.587638642154296, -74.0741315967032 4.587702737027655, -74.07412880389116 4.587741082271698, -74.07412447824987 4.587757875401887, -74.07411178139594 4.587809094589542, -74.07409517690742 4.587876826724987, -74.07407927134118 4.587945678923977, -74.07405973816908 4.588023347874828, -74.07405178433945 4.588063650547759, -74.07404104245389 4.588086181294968, -74.07401454029466 4.588130261493668, -74.07400045217433 4.588149572936676, -74.07395776906331 4.588215063333031, -74.07392680383403 4.588262921581799, -74.07389179238046 4.588316937119187, -74.07385078340421 4.588378228834836, -74.0738228859886 4.588420909570077, -74.07378745655154 4.5884747849471195, -74.07375508859302 4.588523869703754, -74.07373698655606 4.588550411421375, -74.0737573108752 4.588559913098179, -74.0737819516867 4.588571930001532, -74.07384738074093 4.58860323049167, -74.07391489869802 4.58863564846983, -74.07398533894745 4.588667927530765, -74.07403336763944 4.5886909831206095, -74.07409782217935 4.588720747679193, -74.07416770652468 4.58875414394712, -74.07423605870179 4.588786282659555, -74.07426835608216 4.588802772159348))",LOURDES,Lourdes,14.0,3,SANTA FE,770.0429535067,-74.07270459193856,4.5879470091569186
